customer_id,age,email,salary,country,phone,signup_date
C02280,-100.0,user2280@example.com,-5000.0,UK,178-434-7107,2023-02-07 00:00:00
C04533,64.0,user4533@example.com,59592.0,USA,-6871,2023-01-25 00:00:00
C04173,43.0,user4173@example.com,107261.0,USA,4210581718,2023-12-23 00:00:00
C03895,59.0,user3895@example.com,148171.0,Canada,911 872 8369,2023-11-20 00:00:00
C04126,21.0,user4126@example.com,119846.0,USA,882-763-2376,2023-05-21 00:00:00
,57.0,user2177@example.com,175486.0,UK,(554) 145-5514,2023-09-20 00:00:00
C00425,20.0,user425@example.com,90142.0,Canada,-8924,2023-05-15 00:00:00
C00393,53.0,user393@example.com,75095.0,Canada,711 635 6604,2023-12-14 00:00:00
C04742,51.0,user4742@example.com,163595.0,Australia,(338) 227-3371,2023-10-20 00:00:00
C04753,28.0,user4753@example.com,43163.0,UK,935 306 7318,2023-11-23 00:00:00
C00105,48.0,user105@example.com,106396.0,Canada,(111) 173-1257,2023-08-18 00:00:00
C02993,-100.0,user2993@example.com,137215.0,UK,556-717-9385,2023-01-10 00:00:00
C03742,21.0,user3742@example.com,99123.0,UK,714 500 7378,2023-12-10 00:00:00
C01949,35.0,.user@domain.com,64152.0,Australia,-11056,2023-02-24 00:00:00
C01460,69.0,user1460@example.com,119959.0,USA,952 533 8443,2023-10-20 00:00:00
C04388,-10.0,,124968.0,UK,218-688-7091,2023-10-02 00:00:00
C02526,21.0,user2823@example.com,67052.0,Canada,(267) 525-2940,2023-09-29 00:00:00
C04411,44.0,user4411@example.com,113028.0,Australia,(460) 893-7607,2023-04-25 00:00:00
C04805,34.0,user4805@example.com,,Australia,367-822-6906,2023-08-20 00:00:00
C01588,58.0,user1588@example.com,105886.0,UK,743-888-3507,2023-07-07 00:00:00
C03122,,user3684@example.com,109872.0,USA,448.464.1852,2023-01-20 00:00:00
C01732,65.0,user@,114726.0,UK,3747921408,2023-04-16 00:00:00
C04869,64.0,user4869@example.com,40683.0,UK,4176118012,2023-12-24 00:00:00
C03738,37.0,user3738@example.com,0.0,Australia,-7896,2023-12-01 00:00:00
C03706,68.0,user3706@example.com,100134.0,Brazil,2959373785,2023-03-03 00:00:00
C01792,42.0,user1792@example.com,77365.0,USA,168-100-3507,2023-02-18 00:00:00
C02356,19.0,missingatsign.com,83473.0,UK,6020616922,2023-01-19 00:00:00
C01941,34.0,user1941@example.com,92559.0,Canada,2786576136,2023-06-19 00:00:00
C00703,57.0,,51869.0,Australia,906 333 3260,2023-01-17 00:00:00
C00259,41.0,,71979.0,USA,8329312966,2023-05-02 00:00:00
,-10.0,user2834@example.com,143221.0,UK,,2023-09-26 00:00:00
C00497,41.0,user497@example.com,179359.0,Canada,(346) 254-5919,2023-08-25 00:00:00
C00465,63.0,user465@example.com,192917.0,UK,6760652905,2023-06-04 00:00:00
C02706,22.0,user2706@example.com,150494.0,USA,,2023-07-11 00:00:00
C04348,63.0,user4348@example.com,-5000.0,Canada,(122) 189-3174,2023-11-14 00:00:00
C00173,18.0,user173@example.com,182035.0,Canada,282.551.2137,2023-03-22 00:00:00
C03095,55.0,user3095@example.com,63980.0,Canada,(105) 496-3893,2023-01-23 00:00:00
C04812,23.0,user4812@example.com,44779.0,Australia,4181976714,2023-07-05 00:00:00
C02541,33.0,user2541@example.com,,USA,1782424812,2023-12-20 00:00:00
C04305,55.0,user4305@example.com,0.0,USA,115-289-4768,2023-01-25 00:00:00
C02971,47.0,user2971@example.com,56502.0,,4534096467,2023-12-15 00:00:00
C02261,30.0,user2261@example.com,106382.0,India,2567069461,2023-05-28 00:00:00
C02113,70.0,user@domain..com,114719.0,USA,635.801.4349,2023-01-17 00:00:00
C00901,55.0,user901@example.com,191770.0,Australia,130-303-4241,2023-06-08 00:00:00
C01447,-10.0,user1447@example.com,,USA,155.818.2736,2023-06-19 00:00:00
C03718,37.0,,113021.0,Spain,131 757 8241,2023-02-22 00:00:00
C00742,-10.0,user742@example.com,179329.0,Australia,698.610.7937,2023-11-24 00:00:00
C02294,46.0,,92320.0,Canada,105.516.4393,2023-07-02 00:00:00
C02453,63.0,user2453@example.com,132484.0,China,891.556.4519,2023-02-19 00:00:00
C02641,38.0,user2641@example.com,66561.0,USA,(553) 945-1668,2023-11-28 00:00:00
C04101,77.0,user4101@example.com,92224.0,USA,7917243133,2023-07-09 00:00:00
C00962,-100.0,user1207@example.com,61085.0,Canada,(123) 700-8856,2023-04-16 00:00:00
,50.0,user510@example.com,101569.0,Canada,1085507405,2023-02-26 00:00:00
C02639,35.0,user2639@example.com,84962.0,USA,206 965 5815,invalid-date
C01668,33.0,user@domain.,,Canada,8704142790,2023-03-07 00:00:00
C03335,78.0,user name@domain.com,171900.0,UK,(572) 252-3543,2023-02-11 00:00:00
C01550,48.0,user1550@example.com,85798.0,UK,-7509,2023-11-10 00:00:00
C03289,-10.0,user3289@example.com,87939.0,Canada,-10007,2023-11-24 00:00:00
C02203,57.0,user2203@example.com,35867.0,Canada,,2023-02-18 00:00:00
C02567,62.0,user2567@example.com,196412.0,USA,7913460903,2023-06-02 00:00:00
C02698,33.0,missingatsign.com,84970.0,UK,737-139-9807,2023-04-13 00:00:00
C02045,66.0,user2045@example.com,96471.0,UK,(971) 901-7701,2023-07-13 00:00:00
C00768,52.0,user768@example.com,168368.0,UK,8333222223,2023-04-05 00:00:00
C04939,20.0,user4939@example.com,104353.0,Australia,894.854.7352,2023-10-16 00:00:00
C04197,300.0,user4197@example.com,,USA,,2023-11-05 00:00:00
C00422,73.0,user422@example.com,,UK,435-605-2895,2023-09-11 00:00:00
C00124,77.0,user124@example.com,34213.0,China,-9186,2023-05-10 00:00:00
C04471,54.0,user4471@example.com,103705.0,Australia,(146) 470-7355,2023-07-14 00:00:00
C02647,53.0,,102227.0,Canada,978-726-8917,2023-01-23 00:00:00
C00820,22.0,user820@example.com,96197.0,UK,651 183 2270,2023-12-02 00:00:00
C01404,0.0,user1404@example.com,97384.0,Australia,(414) 439-8846,2023-02-19 00:00:00
C01383,77.0,user1383@example.com,143892.0,UK,,2023-03-15 00:00:00
C02149,49.0,user2149@example.com,,Australia,8683546423,2023-04-16 00:00:00
,0.0,user1576@example.com,151724.0,Australia,7871714360,2023-03-18 00:00:00
C01639,49.0,user1639@example.com,,Canada,716.317.9638,2023-07-28 00:00:00
C01796,39.0,user1796@example.com,183903.0,USA,156 224 5913,2023-08-30 00:00:00
C04831,40.0,,185086.0,UK,869 444 3612,2023-08-16 00:00:00
C00400,79.0,user400@example.com,,Canada,119-893-8934,2023-02-02 00:00:00
C02311,43.0,user2311@example.com,156613.0,Australia,(739) 698-3731,2023-11-29 00:00:00
C00883,0.0,user883@example.com,150076.0,USA,-4935,2023-05-31 00:00:00
C04989,70.0,user4989@example.com,84847.0,UK,-10194,2023-03-10 00:00:00
C02918,51.0,user@domain.,117245.0,Canada,602 113 6046,2023-14-01
C01353,50.0,user1353@example.com,180872.0,Australia,-9275,2023-04-30 00:00:00
C03919,49.0,user3919@example.com,129273.0,Australia,2775021744,2023-08-21 00:00:00
C04565,44.0,user4565@example.com,100400.0,Canada,(221) 529-8976,2023-09-31
C02131,64.0,user2131@example.com,181818.0,Australia,6224576330,2023-06-08 00:00:00
C00983,42.0,user983@example.com,93972.0,USA,-10892,2023-02-17 00:00:00
C00457,21.0,user457@example.com,99087.0,Australia,882 212 9037,2023-02-20 00:00:00
C03554,19.0,user3554@example.com,95184.0,Canada,(346) 151-9329,2023-08-13 00:00:00
C00968,28.0,user1080@example.com,134927.0,USA,982-612-7131,2023-02-01 00:00:00
C01951,29.0,user1951@example.com,137049.0,Canada,950 696 1534,2023-07-28 00:00:00
C04329,45.0,user4329@example.com,75836.0,Canada,825-192-4683,2023-09-17 00:00:00
C00690,67.0,user690@example.com,34017.0,UK,-3487,2023-02-06 00:00:00
C02430,61.0,user2430@example.com,150667.0,Australia,105 880 7620,2023-02-14 00:00:00
C00634,47.0,user642@example.com,48689.0,UK,-7692,2023-02-30
C02393,29.0,user2393@example.com,0.0,UK,(141) 723-5354,2023-09-04 00:00:00
C01954,,user1954@example.com,116483.0,UK,329-678-9249,2023-07-05 00:00:00
C02768,46.0,user2768@example.com,135072.0,Australia,8392416466,2023-10-25 00:00:00
C03558,49.0,.user@domain.com,115936.0,USA,440.662.3231,2023-04-18 00:00:00
C03457,75.0,user3457@example.com,55494.0,Australia,(828) 141-4782,2023-01-14 00:00:00
C03358,57.0,user3358@example.com,,USA,796.774.9273,2023-12-11 00:00:00
C04782,25.0,user4782@example.com,194052.0,Australia,5016564330,2023-02-23 00:00:00
C02952,39.0,user2952@example.com,146278.0,Australia,380-566-5521,2023-07-18 00:00:00
C01885,69.0,user1885@example.com,69560.0,Canada,(720) 507-8843,2023-05-08 00:00:00
C00390,300.0,user390@example.com,121502.0,UK,,2023-11-28 00:00:00
C02495,50.0,user2495@example.com,81137.0,Australia,,2023-04-19 00:00:00
C03139,61.0,user3139@example.com,168561.0,UK,5466545009,2023-12-01 00:00:00
C04818,61.0,user4818@example.com,,USA,-9159,2023-10-05 00:00:00
C00846,-100.0,,182185.0,Australia,,2023-04-12 00:00:00
C00543,19.0,user543@example.com,57798.0,USA,3753498424,2023-03-02 00:00:00
C00092,71.0,user92@example.com,32257.0,UK,835 452 2462,2023-01-07 00:00:00
C00757,71.0,user4598@example.com,35993.0,Canada,984.578.7396,2023-05-18 00:00:00
C01980,40.0,user1980@example.com,188308.0,USA,2260108602,2023-05-06 00:00:00
C04624,49.0,user4624@example.com,193898.0,Australia,680 522 4604,2023-06-28 00:00:00
C04104,54.0,user4104@example.com,150050.0,Australia,319-578-1835,2023-04-05 00:00:00
C02923,130.0,,137529.0,USA,4711270669,
C02530,25.0,user2530@example.com,-10000.0,Australia,,2023-09-05 00:00:00
,56.0,user1677@example.com,58807.0,UK,4675905639,2023-10-02 00:00:00
C01049,-50.0,user1049@example.com,147269.0,Australia,,2023-06-08 00:00:00
C01961,33.0,user1961@example.com,84745.0,Germany,(566) 422-2890,2023-11-25 00:00:00
C02531,67.0,user2531@example.com,185371.0,Canada,(324) 627-3126,2023-10-01 00:00:00
C02802,51.0,user2802@example.com,41523.0,Canada,244 581 2780,2023-11-28 00:00:00
C00238,50.0,user238@example.com,74605.0,USA,-5307,2023-08-17 00:00:00
C02987,48.0,,171385.0,USA,742-862-5610,2023-08-20 00:00:00
C04843,35.0,user4843@example.com,140218.0,Australia,724 724 6691,2023-03-01 00:00:00
C01134,33.0,user1134@example.com,166304.0,USA,-5377,2023-05-17 00:00:00
C01806,130.0,user1806@example.com,62766.0,USA,814 919 2758,2023-06-22 00:00:00
C04346,52.0,user4346@example.com,76531.0,Australia,-2432,2023-08-23 00:00:00
C00164,79.0,user164@example.com,70992.0,Australia,976-719-3128,2023-01-16 00:00:00
C04291,62.0,user4291@example.com,64160.0,UK,422.592.3176,2023-12-12 00:00:00
C04725,65.0,user name@domain.com,147996.0,USA,239-846-2471,2023-12-06 00:00:00
C03235,69.0,user3365@example.com,90101.0,UK,703 742 2028,2023-11-29 00:00:00
C04847,64.0,invalid-email,189978.0,Australia,(852) 695-5232,2023-09-08 00:00:00
C03221,20.0,user3221@example.com,53331.0,Canada,(519) 419-3730,2023-08-31 00:00:00
C03659,25.0,user3659@example.com,92501.0,Australia,476 724 6665,2023-10-19 00:00:00
C03964,41.0,user3964@example.com,91192.0,Australia,,2023-11-16 00:00:00
C01812,53.0,,179515.0,Australia,7263566321,2023-05-22 00:00:00
C03132,78.0,user3132@example.com,36447.0,USA,4897716760,2023-01-01 00:00:00
C03400,56.0,user3400@example.com,113308.0,India,266-249-6604,2023-11-31
C01429,78.0,user1429@example.com,120610.0,Canada,461 426 9097,2023-06-10 00:00:00
C04459,56.0,user4459@example.com,81586.0,USA,1282449336,2023-04-14 00:00:00
C02819,0.0,user2819@example.com,142652.0,Canada,(414) 960-2081,2023-08-12 00:00:00
C04999,34.0,user4999@example.com,187221.0,Australia,812.941.7541,2023-09-19 00:00:00
C04925,19.0,user4925@example.com,108177.0,Canada,(821) 976-3572,2023-11-22 00:00:00
C04665,65.0,user4665@example.com,62376.0,Canada,(251) 273-3470,2023-02-05 00:00:00
C04614,200.0,user4614@example.com,,UK,409 964 8318,2023-09-29 00:00:00
C01453,25.0,user1453@example.com,161379.0,USA,(883) 286-8696,2023-05-03 00:00:00
C00594,45.0,user594@example.com,124776.0,Australia,465 826 8949,2023-09-14 00:00:00
C02726,61.0,user2726@example.com,116988.0,USA,943-945-8107,2023-03-10 00:00:00
C00042,45.0,user42@example.com,136122.0,USA,-7776,2023-07-15 00:00:00
C00561,0.0,,161184.0,Canada,329-830-4328,2023-04-06 00:00:00
C03222,-50.0,user3222@example.com,53004.0,Canada,,2023-04-03 00:00:00
C00857,32.0,user3338@example.com,172283.0,Canada,(840) 175-5628,2023-07-12 00:00:00
C00114,69.0,user244@example.com,97293.0,Mexico,-10223,2023-09-16 00:00:00
C01340,29.0,user1340@example.com,169335.0,Canada,214.199.1223,2023-01-31 00:00:00
C03765,63.0,,62332.0,UK,7586487092,2023-04-21 00:00:00
C03883,45.0,user3883@example.com,68090.0,UK,4446206748,2023-11-21 00:00:00
,78.0,user4362@example.com,178469.0,Canada,(244) 717-8823,2023-11-05 00:00:00
C01443,57.0,invalid-email,87616.0,Canada,-5330,2023-03-19 00:00:00
C00262,71.0,user262@example.com,55851.0,Australia,4889428336,2023-08-07 00:00:00
C04454,60.0,user4454@example.com,163089.0,Australia,548-389-1718,2023-02-17 00:00:00
C01690,49.0,user1690@example.com,57877.0,Canada,(572) 997-2755,2023-03-02 00:00:00
C01726,54.0,user1726@example.com,79877.0,Australia,602 852 6747,2023-02-13 00:00:00
C04086,20.0,user4086@example.com,31132.0,UK,,2023-12-18 00:00:00
C00835,55.0,@domain.com,139814.0,UK,1753890647,2023-14-01
C01867,57.0,user1867@example.com,125598.0,Canada,608-619-4690,2023-02-22 00:00:00
C02497,69.0,user2497@example.com,91497.0,Australia,9569995483,2023-05-02 00:00:00
C02011,73.0,user2011@example.com,178118.0,Canada,,2023-01-08 00:00:00
C00341,50.0,user341@example.com,181385.0,China,793 787 2431,2023-04-31
C03009,999.0,user3009@example.com,78639.0,Australia,-1819,2023-07-27 00:00:00
C01602,60.0,user1602@example.com,169920.0,USA,958.312.7402,2023-03-27 00:00:00
C03761,77.0,user3761@example.com,81024.0,UK,668-917-2508,2023-02-10 00:00:00
C04710,23.0,user4710@example.com,83915.0,Canada,6864241036,2023-12-02 00:00:00
C00481,69.0,user481@example.com,194006.0,Canada,-6056,2023-00-15
C03075,19.0,user3075@example.com,176864.0,UK,131.361.8759,2023-09-10 00:00:00
C03925,65.0,user3925@example.com,97819.0,UK,1574347894,2023-06-08 00:00:00
C03622,39.0,user@@domain.com,136802.0,Australia,296.986.1381,2023-02-29
C04654,64.0,user4654@example.com,34655.0,Canada,127 718 5933,2023-06-04 00:00:00
C03067,27.0,user3067@example.com,-5000.0,Germany,1306386460,2023-05-26 00:00:00
C04712,35.0,user4712@example.com,171691.0,USA,146 470 6217,2023-08-06 00:00:00
C01767,70.0,user@@domain.com,107154.0,USA,238.526.4268,2023-12-06 00:00:00
C04488,30.0,user4488@example.com,124192.0,UK,(392) 208-8526,2023-06-19 00:00:00
C02454,64.0,user2454@example.com,163913.0,USA,(428) 579-4730,2023-12-03 00:00:00
C02898,63.0,user2898@example.com,138047.0,Australia,(701) 274-1699,2023-02-27 00:00:00
C03840,43.0,user3840@example.com,0.0,UK,867 139 9718,2023-06-25 00:00:00
C04041,61.0,user4041@example.com,91554.0,China,533.905.6050,2023-09-10 00:00:00
C04693,67.0,user4693@example.com,72399.0,Canada,9411067740,2023-04-18 00:00:00
C03704,28.0,@domain.com,135723.0,USA,-9401,2023-11-05 00:00:00
C01272,76.0,user1272@example.com,171417.0,UK,749-181-2256,2023-04-22 00:00:00
C03099,62.0,user3099@example.com,45896.0,UK,,2023-08-10 00:00:00
C04516,47.0,user4516@example.com,130537.0,USA,-2355,2023-02-21 00:00:00
C03779,62.0,user3779@example.com,153607.0,Canada,7636535341,2023-03-08 00:00:00
C04156,77.0,user4156@example.com,126881.0,USA,504.591.3479,2023-11-04 00:00:00
C00348,45.0,user348@example.com,96641.0,Mexico,995 674 2435,2023-07-28 00:00:00
C02471,35.0,user3906@example.com,162283.0,Canada,754.335.4802,2023-03-01 00:00:00
C04639,21.0,user4639@example.com,50365.0,Australia,7567162889,2023-04-19 00:00:00
C02563,36.0,,164404.0,UK,919-645-6941,2023-05-24 00:00:00
C02201,26.0,user4605@example.com,148558.0,Brazil,495 845 9237,2023-08-07 00:00:00
C01424,56.0,user1424@example.com,,UK,251.499.8318,2023-11-26 00:00:00
C00657,47.0,user657@example.com,153489.0,USA,-9319,2023-02-05 00:00:00
C02103,51.0,user2103@example.com,32035.0,USA,230 875 1223,2023-09-31
,54.0,,195582.0,Canada,360.699.2339,2023-07-16 00:00:00
C04367,51.0,,,Spain,6556177919,2023-12-13 00:00:00
C02494,47.0,user2494@example.com,184536.0,Australia,(618) 692-9462,2023-11-05 00:00:00
C02666,64.0,user2666@example.com,84460.0,USA,-4326,2023-09-17 00:00:00
C04926,-1.0,user4926@example.com,71964.0,Canada,938-757-2371,2023-09-27 00:00:00
C03687,26.0,user3687@example.com,176025.0,USA,8934658811,2023-03-30 00:00:00
C03373,79.0,user3373@example.com,181770.0,UK,(506) 102-8045,2023-05-04 00:00:00
C04026,31.0,user4026@example.com,76015.0,Canada,176.860.3558,2023-11-12 00:00:00
C03619,39.0,user3619@example.com,180231.0,UK,(512) 907-4753,2023-07-28 00:00:00
C02501,-999.0,multiple@issues@invalid,-1.0,InvalidCountry,,invalid-date
C01466,55.0,user1466@example.com,165639.0,Canada,288 942 2264,2023-08-15 00:00:00
C04164,26.0,user4164@example.com,192046.0,Canada,449-291-5073,2023-09-31
,33.0,user116@example.com,46923.0,Spain,2583033048,2023-11-26 00:00:00
C01822,40.0,,82003.0,UK,-11051,2023-11-21 00:00:00
C01495,25.0,user1495@example.com,45641.0,Australia,(725) 721-2228,2023-02-15 00:00:00
C02402,42.0,user2402@example.com,70644.0,UK,-10004,2023-03-20 00:00:00
C01233,45.0,user1233@example.com,120221.0,Germany,976.952.4526,2023-08-21 00:00:00
C02662,79.0,user2662@example.com,137803.0,USA,673-559-1942,2023-12-17 00:00:00
C02893,55.0,user2893@example.com,46562.0,UK,9872881926,2023-11-31
C04588,79.0,user4588@example.com,136833.0,Australia,-8712,2023-12-03 00:00:00
C01154,68.0,user1154@example.com,-20000.0,Canada,6769110814,2023-10-28 00:00:00
C03873,41.0,no-dot@com,67500.0,UK,958-472-4443,2023-06-20 00:00:00
C00058,24.0,user58@example.com,,UK,283 821 8304,2023-07-29 00:00:00
C03651,46.0,user3651@example.com,126176.0,Canada,930-130-2748,2023-03-06 00:00:00
C04303,31.0,user4303@example.com,83693.0,Australia,-5451,2023-08-22 00:00:00
C04961,77.0,user4961@example.com,144316.0,Canada,-10653,2023-06-12 00:00:00
C01736,24.0,user1736@example.com,43704.0,USA,-9725,2023-05-16 00:00:00
C02197,,user2197@example.com,-50000.0,Canada,949 746 3793,2023-09-19 00:00:00
C03576,31.0,,109557.0,USA,6549690147,2023-11-06 00:00:00
C02476,,user2476@example.com,,USA,254 365 4651,2023-02-29
C00385,63.0,user2565@example.com,39873.0,Canada,(483) 262-2640,2023-08-01 00:00:00
C03180,57.0,user3180@example.com,76233.0,Australia,-6293,2023-12-07 00:00:00
,29.0,user4059@example.com,81360.0,UK,563 204 5038,2023-12-30 00:00:00
C03680,0.0,user3680@example.com,122837.0,UK,722 190 1446,2023-02-21 00:00:00
C00708,500.0,user708@example.com,103788.0,UK,446-422-7580,2023-04-15 00:00:00
C04295,76.0,user4295@example.com,112597.0,Canada,9433197937,2023-03-05 00:00:00
C01094,51.0,user1094@example.com,124715.0,Germany,353.716.3644,2023-03-06 00:00:00
C04461,70.0,user4461@example.com,171779.0,UK,891.838.1199,2023-09-17 00:00:00
C01377,52.0,user1377@example.com,116124.0,USA,-2770,2023-07-02 00:00:00
C04929,51.0,user@,84646.0,India,4794327780,2023-04-15 00:00:00
C00073,37.0,user73@example.com,46211.0,Australia,645.572.7566,2023-09-29 00:00:00
C00665,76.0,user1923@example.com,128071.0,UK,117 550 1145,2023-01-17 00:00:00
C03195,25.0,user3195@example.com,121074.0,Canada,-5620,2023-02-12 00:00:00
C01765,26.0,missingatsign.com,129352.0,USA,-7623,2023-01-05 00:00:00
C00744,27.0,user744@example.com,115178.0,UK,(247) 617-3082,2023-01-12 00:00:00
C04208,,user4208@example.com,143451.0,UK,,2023-04-01 00:00:00
C01006,76.0,user1006@example.com,62821.0,Canada,-9290,2023-04-16 00:00:00
C02669,56.0,user2669@example.com,145375.0,Canada,338.683.9322,2023-08-17 00:00:00
C01191,53.0,,183322.0,UK,7367038689,2023-05-14 00:00:00
C03634,48.0,user3634@example.com,123448.0,UK,344.309.4541,2023-01-31 00:00:00
C02602,75.0,user2602@example.com,132892.0,Australia,,2023-10-15 00:00:00
C01126,60.0,user1126@example.com,98798.0,USA,,2023-03-10 00:00:00
C01116,,user1242@example.com,74825.0,UK,3598217672,2023-07-23 00:00:00
C04383,39.0,no-dot@com,146854.0,USA,9146212299,2023-12-08 00:00:00
C04332,58.0,user4332@example.com,179634.0,Canada,-7046,2023-02-20 00:00:00
C03464,51.0,invalid-email,153777.0,Australia,432.520.7205,2023-02-06 00:00:00
C00999,200.0,,,Australia,(618) 145-8572,2023-04-28 00:00:00
C03408,38.0,user3408@example.com,143768.0,UK,429 757 7043,2023-01-16 00:00:00
C02685,57.0,,,Canada,(332) 459-2336,2023-09-28 00:00:00
C01578,38.0,,137227.0,UK,(669) 500-4156,2023-03-28 00:00:00
C04806,-1.0,user4806@example.com,149496.0,UK,-5946,2023-03-13 00:00:00
C01827,44.0,user1827@example.com,-10000.0,Australia,795 587 6302,2023-05-21 00:00:00
C03314,77.0,user3314@example.com,116807.0,USA,(653) 538-9071,2023-01-06 00:00:00
C02899,31.0,user2899@example.com,-10000.0,USA,6810639622,2023-09-18 00:00:00
C03559,48.0,,111515.0,Canada,(145) 537-9036,2023-02-02 00:00:00
C00441,71.0,user441@example.com,156479.0,UK,609 336 3205,2023-04-16 00:00:00
C03997,64.0,user4967@example.com,115990.0,Australia,962 929 3800,2023-01-06 00:00:00
C01101,77.0,user1101@example.com,,Canada,8720349513,2023-08-09 00:00:00
C04035,19.0,user4035@example.com,158949.0,UK,427.367.3598,2023-01-10 00:00:00
C02269,55.0,user4002@example.com,108972.0,Canada,239 840 6618,2023-07-19 00:00:00
C00650,43.0,user650@example.com,78442.0,Canada,6333405410,2023-03-06 00:00:00
C01547,59.0,user@domain.,168419.0,Australia,(749) 560-2596,2023-01-06 00:00:00
C03561,49.0,,177717.0,Australia,3732670325,2023-05-20 00:00:00
C04832,32.0,invalid-email,110308.0,Canada,(305) 236-9524,2023-01-15 00:00:00
C03185,,user3185@example.com,169810.0,Canada,227 197 5033,2023-08-05 00:00:00
C03208,999.0,user3208@example.com,-10000.0,USA,685 453 6890,2023-05-01 00:00:00
C03766,36.0,no-dot@com,42467.0,Canada,299-303-4320,2023-01-17 00:00:00
C00631,33.0,user631@example.com,180305.0,Australia,522 196 8612,2023-09-16 00:00:00
C00673,18.0,user673@example.com,,Australia,918 964 3654,2023-07-03 00:00:00
C00330,20.0,user1250@example.com,45735.0,UK,110.200.7179,2023-11-23 00:00:00
C00483,38.0,user483@example.com,,Canada,(739) 860-2506,2023-04-30 00:00:00
C01585,0.0,user1585@example.com,151688.0,USA,9232015048,2023-03-25 00:00:00
C03096,59.0,user3096@example.com,86117.0,Australia,144 409 3992,2023-10-09 00:00:00
C04744,62.0,user4744@example.com,176161.0,Canada,962.124.6719,2023-07-24 00:00:00
C03059,65.0,user3059@example.com,103591.0,Canada,8060506476,2023-02-18 00:00:00
C01463,44.0,user1463@example.com,42497.0,Australia,260 378 2506,2023-03-08 00:00:00
C04074,65.0,user4074@example.com,49643.0,USA,942 252 2293,2023-09-10 00:00:00
C04916,999.0,,174378.0,Canada,(546) 350-8590,2023-12-23 00:00:00
C02579,36.0,user2579@example.com,139028.0,Canada,331-382-3300,2023-12-02 00:00:00
C03826,47.0,user3826@example.com,90390.0,USA,-3286,2023-03-27 00:00:00
C00050,68.0,user50@example.com,-10000.0,Canada,,2023-07-10 00:00:00
C04304,73.0,user4304@example.com,158924.0,UK,(249) 224-1733,2023-04-14 00:00:00
C03078,38.0,user3078@example.com,179172.0,Australia,,2023-01-01 00:00:00
C00859,42.0,user859@example.com,152439.0,USA,740-557-3045,2023-06-19 00:00:00
,64.0,user1073@example.com,161040.0,Germany,880-490-8002,2023-08-16 00:00:00
C00720,25.0,,166355.0,Canada,-4004,2023-09-30 00:00:00
C02615,79.0,user3606@example.com,120369.0,UK,835 882 4075,2023-11-30 00:00:00
C02426,68.0,user2632@example.com,150419.0,UK,116.214.4109,2023-04-19 00:00:00
C04889,19.0,,192008.0,USA,8777794369,2023-04-06 00:00:00
C01661,68.0,user1661@example.com,198735.0,Australia,,2023-05-05 00:00:00
C00523,36.0,user1657@example.com,,Canada,727 148 7444,2023-01-21 00:00:00
C02426,31.0,user2426@example.com,,Canada,583.976.5974,2023-11-01 00:00:00
C04608,,user4608@example.com,108422.0,Australia,(451) 392-7061,2023-06-08 00:00:00
C02966,-10.0,user4243@example.com,,UK,334.853.8843,2023-02-04 00:00:00
C04990,150.0,user4990@example.com,120365.0,Australia,-6541,2023-09-08 00:00:00
C04458,43.0,,0.0,USA,8190081923,2023-09-18 00:00:00
C04491,18.0,user4491@example.com,148089.0,Australia,(415) 438-2560,2023-06-20 00:00:00
C03327,36.0,user3327@example.com,90282.0,USA,(758) 894-9435,2023-04-09 00:00:00
C04767,68.0,user4767@example.com,198751.0,Australia,790 311 7988,2023-03-12 00:00:00
C04140,37.0,user4140@example.com,132499.0,Canada,897-571-7523,2023-08-10 00:00:00
C02607,21.0,user2607@example.com,162201.0,UK,-5325,2023-09-30 00:00:00
C01386,31.0,user1386@example.com,82495.0,Canada,251.590.2535,2023-06-07 00:00:00
C03860,41.0,,194404.0,Australia,703 326 4641,2023-01-21 00:00:00
C01400,25.0,user1400@example.com,147449.0,Germany,910-208-9886,2023-01-06 00:00:00
C01196,78.0,user1196@example.com,33327.0,Australia,537 795 3756,2023-03-02 00:00:00
C01409,54.0,user1409@example.com,65554.0,USA,245 101 4675,2023-05-29 00:00:00
C01650,22.0,user3849@example.com,115366.0,Canada,374.357.3990,2023-01-14 00:00:00
,21.0,user1799@example.com,193515.0,Mexico,3650675666,2023-02-20 00:00:00
C01476,39.0,user1476@example.com,96809.0,Australia,(664) 306-1530,2023-10-26 00:00:00
C03272,19.0,user3272@example.com,54600.0,USA,476.152.9470,2023-10-19 00:00:00
C00036,61.0,user36@example.com,57990.0,UK,941-628-3174,2023-07-09 00:00:00
C03564,51.0,user3564@example.com,,Canada,855-878-6273,2023-10-10 00:00:00
C02346,30.0,user2346@example.com,157572.0,Australia,,2023-01-12 00:00:00
C01260,39.0,user3231@example.com,105057.0,UK,433-975-3814,2023-01-16 00:00:00
C02360,39.0,user2360@example.com,121563.0,USA,826 603 5009,2023-01-01 00:00:00
C02207,46.0,user2207@example.com,31539.0,Australia,243 578 6291,2023-12-03 00:00:00
C04772,35.0,user4772@example.com,45762.0,Australia,438.871.5288,2023-11-05 00:00:00
C01287,21.0,user1287@example.com,73856.0,Australia,-4785,2023-03-16 00:00:00
C00350,42.0,user350@example.com,93232.0,Canada,395 267 7944,2023-02-19 00:00:00
C02138,66.0,user2138@example.com,,Canada,(268) 586-1004,2023-08-05 00:00:00
